Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;Ilość;Dostępne do zamówienia (0 = Nie, 1 = Tak);Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...);Podsumowanie
1;Lenovo LOQ 3-17 i5-13450HX/32GB/1TB/Win11 RTX5050 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5499.00;1;9;1;1;lhttp://localhost:8080/import-images/lenovo-loq-3-17-i5-13450hx-32gb-1tb-win11-rtx5050-165hz/1366560_1.jpg,lhttp://localhost:8080/import-images/lenovo-loq-3-17-i5-13450hx-16gb-512-rtx5050-165hz/1346836_2.jpg;Laptop Lenovo LOQ 3-17 Lenovo LOQ 3-17 to laptop, który daje Ci dużą wydajność i nowoczesne technologie w przystępnej formie. Procesor Intel Core i karta graficzna z serii NVIDIA GeForce RTX 50 zapewniają wysoką jakość działania. Dzięki nim możesz grać płynnie i uruchamiać wymagające programy. Technologia AI i specjalny chip LA1 dbają o to, aby sprzęt dopasował się do Twoich potrzeb. To idealne narzędzie do codziennego grania i pracy. Moc, która robi różnicę Duży ekran z szybkim odświeżaniem Ekran o przekątnej 17,3 cala daje Ci więcej przestrzeni i komfortu. Wyświetlacz IPS w rozdzielczości Fu...
1;Lenovo ThinkPad E16 Ultra 5-225U/16GB/1TB/Win11P;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5449.00;1;5;1;1;lhttp://localhost:8080/import-images/lenovo-thinkpad-e16-ultra-5-225u-16gb-512-win11p/1353320_1.jpg,lhttp://localhost:8080/import-images/lenovo-thinkpad-e16-ultra-5-225u-16gb-512-win11p/1353320_2.jpg;Lenovo ThinkPad E16 Lenovo ThinkPad E16 to nowoczesny laptop biznesowy oparty na procesorze Intel Core Ultra, wyposażonym w zintegrowany układ NPU do obsługi sztucznej inteligencji. Zastosowany ekran z powłoką antyrefleksyjną oferuje większą przestrzeń roboczą, co sprawdzi się przy pracy z arkuszami kalkulacyjnymi, edytorami tekstu i aplikacjami biurowymi. Pamięć RAM DDR5 oraz dysk SSD M.2 PCIe zapewniają płynność działania i szybki dostęp do plików. Laptop oferuje szeroki zakres portów, w tym Thunderbolt 4, HDMI 2.1, RJ-45 i czytnik linii papilarnych, a także nowoczesną łączność dzięki Wi-Fi...
1;Apple MacBook Air M4/16GB/256/Mac OS Srebrny 8R GPU;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;4399.00;1;8;1;1;lhttp://localhost:8080/import-images/apple-macbook-air-m4-16gb-256-mac-os-srebrny-8r-gpu/1322285_1.jpg;".content > #apple_opis.channel-html ul, .content > #apple_opis.channel-html li, .content > #apple_opis.channel-html p, .content > #apple_opis.channel-html h2 { color: inherit; font-weight: inherit; line-height: inherit; letter-spacing: inherit; } .content > #apple_opis.channel-html img { max-width: none !important; } .content > #apple_opis.channel-html .row { margin-left: 0; margin-right: 0; } .content > #apple_opis.channel-html .colornav-swatch:after { top: 0px; } .content > #apple_opis.channel-html .channel-compare .button { border: 1px solid rgb(29, 29, 31) !important; } .content > #apple_o..."
1;ASUS ZenBook 14 UM3406KA Ryzen AI 5 340/16GB/512/Win11 OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3499.00;1;3;1;1;lhttp://localhost:8080/import-images/asus-zenbook-14-um3406ka-ryzen-ai-5-340-16gb-2tb-win11-oled/1354892_1.jpg,lhttp://localhost:8080/import-images/asus-zenbook-14-um3406ka-ryzen-ai-5-340-16gb-2tb-win11-oled/1354892_2.jpg;"@media (min-width: 900px) {#new_content_desc .desc_section.emo_keys .keys_emo .emo_text { width: 35% !important;}} ASUS ZenBook 14 ASUS ZenBook 14 to połączenie elegancji i wytrzymałości. Całkowicie metalowa obudowa nie tylko świetnie wygląda, ale też chroni sprzęt w każdych warunkach. Smukła forma i niska waga pozwolą Ci zabrać go wszędzie, gdzie tylko zechcesz. Bezszwowe wykończenie krawędzi sprawia, że ZenBook 14 prezentuje się nowocześnie i stylowo – dokładnie tak, jak lubisz. Kluczowe funkcje + Nowa era ASUS Copilot+ PC Nowe możliwości ZenBook 14 otwiera przed Tobą zupełnie nowy poziom pr..."
1;HP OMEN 16 Ryzen 9-8940HX/16GB/1TB RTX5060 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5699.00;1;3;1;1;lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-16gb-1tb-rtx5060-144hz/1454704_1.jpg,lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-64gb-1tb-win11x-rtx5060-144hz/1454712_2.jpg;HP OMEN 16 Ryzen 9-8940HX/16GB/1TB RTX5060 144Hz Odkryj potęgę wydajności z laptopem HP OMEN 16, stworzonym z myślą o graczach poszukujących absolutnej doskonałości. Wyposażony w procesor AMD Ryzen™ 9 oraz potężną kartę graficzną NVIDIA GeForce RTX 5060, ten notebook zapewnia niezrównaną moc obliczeniową, idealną do najnowszych gier oraz bardziej wymagających aplikacji. Dzięki matowej matrycy o częstotliwości odświeżania 144Hz zanurzysz się w obrazie bez jakichkolwiek opóźnień czy rozmyć. Najważniejsze funkcje i zalety Mocny procesor AMD Ryzen™ 9 Z procesorem Ryzen™ 9 8940HX, który dysponuje 1...
1;HP OMEN 16 Ryzen 9-8940HX/32GB/1TB RTX5060 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6249.00;1;9;1;1;lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-16gb-1tb-rtx5060-144hz/1454704_1.jpg,lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-64gb-1tb-win11x-rtx5060-144hz/1454712_2.jpg;HP OMEN 16 Ryzen 9-8940HX/32GB/1TB RTX5060 144Hz HP OMEN 16 to potężny laptop stworzony z myślą o graczach, którzy pragną osiągnąć najwyższą wydajność i płynność podczas rozgrywki. Dzięki zaawansowanemu procesorowi AMD Ryzen 9 oraz dedykowanej karcie graficznej NVIDIA GeForce RTX 5060, każdy tytuł będzie działać bezproblemowo, a grafika zapiera dech w piersiach. Przygotuj się na niezapomniane doznania w grach, które dzięki 144 Hz matrycy oferują niezwykle płynny obraz. Najważniejsze funkcje i zalety Wydajny procesor Wyposażony w procesor AMD Ryzen 9 8940HX, który obsługuje 16 rdzeni i 32 wątki...
1;HP OMEN 16 Ryzen 9-8940HX/64GB/1TB RTX5060 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;7499.00;1;7;1;1;lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-16gb-1tb-rtx5060-144hz/1454704_1.jpg,lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-64gb-1tb-win11x-rtx5060-144hz/1454712_2.jpg;HP OMEN 16 Ryzen 9-8940HX/64GB/1TB RTX5060 144Hz HP OMEN 16 to doskonały laptop gamingowy, który łączy w sobie potężną moc z wyjątkowym stylem. Dzięki wydajnemu procesorowi AMD Ryzen 9 oraz dedykowanej karcie graficznej NVIDIA GeForce RTX 5060, to urządzenie sprosta wymaganiom nawet najbardziej zaawansowanych graczy. Niezależnie od tego, czy grasz w najnowsze tytuły, czy pracujesz nad projektami kreatywnymi, HP OMEN 16 zapewnia płynność i wydajność, której potrzebujesz. Najważniejsze funkcje i zalety Potężny procesor AMD Ryzen 9 HP OMEN 16 wyposażony jest w procesor AMD Ryzen 9 8940HX, który z...
1;HP OMEN 16 Ryzen 9-8940HX/32GB/2TB RTX5060 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6799.00;1;5;1;1;lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-16gb-1tb-rtx5060-144hz/1454704_1.jpg,lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-64gb-1tb-win11x-rtx5060-144hz/1454712_2.jpg;HP OMEN 16 Ryzen 9-8940HX/32GB/2TB RTX5060 144Hz HP OMEN 16 to laptop gamingowy, który sprosta wymaganiom nawet najbardziej zapalonych graczy. Sprawny procesor AMD Ryzen 9 oraz potężna karta graficzna NVIDIA GeForce RTX 5060 sprawiają, że rozgrywka staje się prawdziwą przyjemnością. Dzięki najwyższej jakości matrycy 144 Hz doświadczysz płynności obrazu, która przeniesie Cię w sam środek akcji. Najważniejsze funkcje i zalety Wydajność Gamingowa Laptop HP OMEN 16 wyposażony jest w potężny procesor AMD Ryzen 9 8940HX z 16 rdzeniami i 32 wątkami, co sprawia, że wszystkie gry działają z maksymalną...
1;HP OMEN 16 Ryzen 9-8940HX/64GB/2TB RTX5060 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;7949.00;1;10;1;1;lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-16gb-1tb-rtx5060-144hz/1454704_1.jpg,lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-64gb-1tb-win11x-rtx5060-144hz/1454712_2.jpg;HP OMEN 16 Ryzen 9-8940HX/64GB/2TB RTX5060 144Hz HP OMEN 16 to potężny laptop dla zapalonych graczy, łączący w sobie najwyższą wydajność z eleganckim designem. Wyposażony w najnowszy procesor AMD Ryzen 9 oraz grafikę NVIDIA GeForce RTX 5060, zapewnia płynne działanie nawet w najbardziej wymagających grach. Dzięki wysokiej rozdzielczości ekranu oraz częstotliwości odświeżania 144Hz, każdy mecz stanie się czystą przyjemnością. Najważniejsze funkcje i zalety Potężny procesor AMD Ryzen 9 HP OMEN 16 został wyposażony w procesor AMD Ryzen 9 8940HX, co zapewnia wyjątkową moc obliczeniową dzięki 16 rd...
1;HP OMEN 16 Ryzen 9-8940HX/16GB/1TB/Win11X RTX5060 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6199.00;1;1;1;1;lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-64gb-1tb-win11x-rtx5060-144hz/1454712_1.jpg,lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-64gb-1tb-win11x-rtx5060-144hz/1454712_2.jpg;HP OMEN 16 Ryzen 9-8940HX/16GB/1TB/Win11X RTX5060 144Hz HP OMEN 16 to potężny laptop gamingowy, który przenosi granie na nowy poziom. Wyposażony w najnowszy procesor AMD Ryzen™ 9 oraz wydajną kartę graficzną NVIDIA GeForce RTX 5060, zapewnia niesamowitą moc obliczeniową oraz możliwości graficzne. Dzięki matowej matrycy IPS o przekątnej 16 cali i częstotliwości odświeżania 144 Hz, każdy ruch w grach będzie płynny i wyjątkowo realistyczny. Najważniejsze funkcje i zalety Wydajność procesora AMD Ryzen™ 9 Dzięki 16 rdzeniom i technologii wielowątkowości, procesor AMD Ryzen™ 9 8940HX zapewnia niezwy...
1;HP OMEN 16 Ryzen 9-8940HX/64GB/2TB/Win11X RTX5060 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;8449.00;1;3;1;1;lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-64gb-1tb-win11x-rtx5060-144hz/1454712_1.jpg,lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-64gb-1tb-win11x-rtx5060-144hz/1454712_2.jpg;HP OMEN 16 Ryzen 9-8940HX/64GB/2TB/Win11X RTX5060 144Hz Odkryj moc i wydajność, której potrzebujesz w grach dzięki laptopowi HP OMEN 16. Wyposażony w potężny procesor AMD Ryzen 9 i kartę graficzną NVIDIA GeForce RTX 5060, ten laptop staje się idealnym towarzyszem dla każdego gracza. Jego zaawansowane technologie i imponujące parametry sprawiają, że rozgrywka na najwyższym poziomie jest teraz na wyciągnięcie ręki. Najważniejsze funkcje i zalety Potężny procesor AMD Ryzen 9 Dzięki 16 rdzeniom i 32 wątkom procesor AMD Ryzen 9 8940HX zapewnia niespotykaną wydajność w grach oraz podczas pracy z wym...
1;HP OMEN 16 Ryzen 9-8940HX/32GB/1TB/Win11X RTX5060 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6749.00;1;9;1;1;lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-64gb-1tb-win11x-rtx5060-144hz/1454712_1.jpg,lhttp://localhost:8080/import-images/hp-omen-16-ryzen-9-8940hx-64gb-1tb-win11x-rtx5060-144hz/1454712_2.jpg;HP OMEN 16 Ryzen 9-8940HX/32GB/1TB/Win11X RTX5060 144Hz HP OMEN 16 to laptop stworzony z myślą o graczach, którzy oczekują najwyższej wydajności i niezawodności. Dzięki nowoczesnym komponentom, takim jak procesor AMD Ryzen 9 i karta graficzna NVIDIA GeForce RTX 5060, umożliwia płynne granie w najnowsze tytuły. To idealne połączenie mocy i eleganckiego, minimalistycznego designu sprawia, że jest to świetny wybór nie tylko do gier, ale i do pracy multimedialnej. Najważniejsze funkcje i zalety Potężna wydajność Dzięki 16 rdzeniowemu procesorowi AMD Ryzen 9 8940HX, HP OMEN 16 zapewnia niespotykaną...
1;Dell G15 5530 i5-13450HX/32GB/512/RTX3050 120Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3299.00;1;6;1;1;lhttp://localhost:8080/import-images/dell-g15-5530-i5-13450hx-32gb-5121tb-rtx3050-120hz/1350166_1.jpg,lhttp://localhost:8080/import-images/dell-g15-5530-i5-13450hx-32gb-5121tb-rtx3050-120hz/1350166_2.jpg;Dell G15 5530 Poznaj laptopa Dell G15, następcę kultowych modeli G3 i G5, o 15-calowym ekranie i odświeżaniu 120 Hz. Model ten precyzyjnie łączy przeznaczenie do pracy, czy nauki z pasjami oraz czasem wolnym. W szczególności odpowiada na wymagające potrzeby fanów gamingu. Gaming zdefiniowany na nowo Najlepszy wyświetlacz Jeżeli jesteś prawdziwym fanem gier, nie idź na kompromis i wybierz najlepszy wyświetlacz ze 120 Hz odświeżaniem. Zapewni on nie tylko szybszy czas reakcji podczas grania, ale również piękne sceny pełne detali. Ma on również wysoką jasność, co da Ci większy komfort pracy czy r...
1;Lenovo Legion Pro 5-16 Ryzen 9-8945HX/32GB/1TB/Win11 RTX5070;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;8199.00;1;9;1;1;lhttp://localhost:8080/import-images/lenovo-legion-pro-5-16-ryzen-9-8945hx-32gb-1tb-win11-rtx5070/1346890_1.jpg,lhttp://localhost:8080/import-images/lenovo-legion-pro-5-16-i7-14650hx-16gb-512-rtx5050-240hz/1350682_2.jpg;"#motolp strong { font-weight: 600; } #motolp { padding: 0 20px; margin: 0 auto; font-family: 'Montserrat', sans-serif; color: #000; overflow: hidden; text-align: center; box-sizing: border-box; background: #ffffff; } #motolp * { box-sizing: border-box; } #motolp h3, #motolp h4{ color: #000; font-size: 24px; margin: 0; padding: 0; } #motolp .clearfix { float: none; margin: auto; width: auto; } #motolp .white_text{ color: #fff!important; } #motolp img.lazy{ width: auto; } #motolp .sup_cus{ font-size: 7px!important; } img.lazy { width: auto; max-width:100%; } #motolp img { display:block; max-widt..."
1;Apple MacBook Air M4/16GB/256/Mac OS Księżycowa Poświata 8R GPU;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;4399.00;1;9;1;1;lhttp://localhost:8080/import-images/apple-macbook-air-m4-16gb-512-mac-os-księżycowa-poświata-10r-gpu/1322288_1.jpg;".content > #apple_opis.channel-html ul, .content > #apple_opis.channel-html li, .content > #apple_opis.channel-html p, .content > #apple_opis.channel-html h2 { color: inherit; font-weight: inherit; line-height: inherit; letter-spacing: inherit; } .content > #apple_opis.channel-html img { max-width: none !important; } .content > #apple_opis.channel-html .row { margin-left: 0; margin-right: 0; } .content > #apple_opis.channel-html .colornav-swatch:after { top: 0px; } .content > #apple_opis.channel-html .channel-compare .button { border: 1px solid rgb(29, 29, 31) !important; } .content > #apple_o..."
1;Lenovo Legion 5-15 Ryzen 7-260/32GB/1TB/Win11X RTX5050 OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5999.00;1;7;1;1;lhttp://localhost:8080/import-images/lenovo-legion-5-15-ryzen-7-260-16gb-512-win11x-rtx5050-oled/1366564_1.jpg,lhttp://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_2.jpg;"#motolp strong { font-weight: 600; } #motolp { padding: 0 20px; margin: 0 auto; font-family: 'Montserrat', sans-serif; color: #000; overflow: hidden; text-align: center; box-sizing: border-box; background: #ffffff; } #motolp * { box-sizing: border-box; } #motolp h3, #motolp h4{ color: #000; font-size: 24px; margin: 0; padding: 0; } #motolp .clearfix { float: none; margin: auto; width: auto; } #motolp .white_text{ color: #fff!important; } #motolp img.lazy{ width: auto; } #motolp .sup_cus{ font-size: 7px!important; } img.lazy { width: auto; max-width:100%; } #motolp img { display:block; max-widt..."
1;HP ProBook 450 G10 i5-1334U/32GB/512/Win11P;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3799.00;1;3;1;1;lhttp://localhost:8080/import-images/hp-probook-450-g10-i5-1334u-16gb-1tb-win11p/1364858_1.jpg,lhttp://localhost:8080/import-images/hp-probook-450-g10-i5-1334u-16gb-1tb-win11p/1364858_2.jpg;HP ProBook 450 G10 i5-1334U/32GB/512/Win11P HP ProBook 450 G10 to doskonały wybór dla profesjonalistów oraz osób szukających niezawodnego sprzętu. Dzięki mocnemu procesorowi Intel Core i5 oraz 32 GB pamięci RAM, laptop ten zapewnia płynność działania nawet w najbardziej wymagających warunkach. Jego elegancka, aluminiowa obudowa dodatkowo podkreśla prestiż oraz nowoczesny charakter tego urządzenia. Najważniejsze funkcje i zalety Mocny procesor Intel Core i5 HP ProBook 450 G10 wyposażony jest w procesor Intel Core i5-1334U, który zapewnia efektywną pracę w każdych warunkach. Dzięki 10 rdzeniom i...
1;Lenovo Legion 5-15 Ryzen 7-260/32GB/1TB RTX5050 OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5499.00;1;2;1;1;lhttp://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_1.jpg,lhttp://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_2.jpg;"#motolp strong { font-weight: 600; } #motolp { padding: 0 20px; margin: 0 auto; font-family: 'Montserrat', sans-serif; color: #000; overflow: hidden; text-align: center; box-sizing: border-box; background: #ffffff; } #motolp * { box-sizing: border-box; } #motolp h3, #motolp h4{ color: #000; font-size: 24px; margin: 0; padding: 0; } #motolp .clearfix { float: none; margin: auto; width: auto; } #motolp .white_text{ color: #fff!important; } #motolp img.lazy{ width: auto; } #motolp .sup_cus{ font-size: 7px!important; } img.lazy { width: auto; max-width:100%; } #motolp img { display:block; max-widt..."
1;Lenovo ThinkPad E16 Ultra 7-255H/16GB/512/Win11P;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5499.00;1;6;1;1;lhttp://localhost:8080/import-images/lenovo-thinkpad-e16-ultra-5-225u-16gb-512-win11p/1353320_1.jpg,lhttp://localhost:8080/import-images/lenovo-thinkpad-e16-ultra-5-225u-16gb-512-win11p/1353320_2.jpg;Lenovo ThinkPad E16 Lenovo ThinkPad E16 to nowoczesny laptop biznesowy oparty na procesorze Intel Core Ultra, wyposażonym w zintegrowany układ NPU do obsługi sztucznej inteligencji. Zastosowany ekran z powłoką antyrefleksyjną oferuje większą przestrzeń roboczą, co sprawdzi się przy pracy z arkuszami kalkulacyjnymi, edytorami tekstu i aplikacjami biurowymi. Pamięć RAM DDR5 oraz dysk SSD M.2 PCIe zapewniają płynność działania i szybki dostęp do plików. Laptop oferuje szeroki zakres portów, w tym Thunderbolt 4, HDMI 2.1, RJ-45 i czytnik linii papilarnych, a także nowoczesną łączność dzięki Wi-Fi...
1;Apple MacBook Air M4/16GB/512/Mac OS Srebrny 10R GPU US;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5249.00;1;2;1;1;lhttp://localhost:8080/import-images/apple-macbook-air-m4-16gb-256-mac-os-srebrny-8r-gpu/1322285_1.jpg;".content > #apple_opis.channel-html ul, .content > #apple_opis.channel-html li, .content > #apple_opis.channel-html p, .content > #apple_opis.channel-html h2 { color: inherit; font-weight: inherit; line-height: inherit; letter-spacing: inherit; } .content > #apple_opis.channel-html img { max-width: none !important; } .content > #apple_opis.channel-html .row { margin-left: 0; margin-right: 0; } .content > #apple_opis.channel-html .colornav-swatch:after { top: 0px; } .content > #apple_opis.channel-html .channel-compare .button { border: 1px solid rgb(29, 29, 31) !important; } .content > #apple_o..."
1;Gigabyte GAMING A16 i7-13620H/32GB/1TB+1TB/W11X RTX5060 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5749.00;1;10;1;1;lhttp://localhost:8080/import-images/gigabyte-gaming-a16-i7-13620h-64gb-1tb1tb-w11x-rtx5060-165hz/1371742_1.jpg,lhttp://localhost:8080/import-images/gigabyte-gaming-a16-i7-13620h-64gb-1tb1tb-w11x-rtx5060-165hz/1371742_2.jpg;Gigabyte GAMING A16 GIGABYTE GAMING A16 to laptop, który otwiera nowy rozdział w świecie gier i kreatywności. Otrzymujesz sprzęt napędzany przez grafikę NVIDIA Blackwell z serii RTX 50, co oznacza niesamowitą wydajność, realistyczną grafikę i wsparcie dla zaawansowanej sztucznej inteligencji. Z takim laptopem zyskujesz przewagę – zarówno podczas intensywnych rozgrywek, jak i wymagających projektów twórczych. Moc, która przenosi granice Grafika nowej generacji Technologia DLSS 4 pozwala Ci uzyskać błyskawiczne generowanie obrazu, co przekłada się na płynność i dynamikę bez kompromisów. Dzięki w...
1;Lenovo ThinkPad E16 Ultra 5-225U/32GB/1TB/Win11P;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6049.00;1;4;1;1;lhttp://localhost:8080/import-images/lenovo-thinkpad-e16-ultra-5-225u-16gb-512-win11p/1353320_1.jpg,lhttp://localhost:8080/import-images/lenovo-thinkpad-e16-ultra-5-225u-16gb-512-win11p/1353320_2.jpg;Lenovo ThinkPad E16 Lenovo ThinkPad E16 to nowoczesny laptop biznesowy oparty na procesorze Intel Core Ultra, wyposażonym w zintegrowany układ NPU do obsługi sztucznej inteligencji. Zastosowany ekran z powłoką antyrefleksyjną oferuje większą przestrzeń roboczą, co sprawdzi się przy pracy z arkuszami kalkulacyjnymi, edytorami tekstu i aplikacjami biurowymi. Pamięć RAM DDR5 oraz dysk SSD M.2 PCIe zapewniają płynność działania i szybki dostęp do plików. Laptop oferuje szeroki zakres portów, w tym Thunderbolt 4, HDMI 2.1, RJ-45 i czytnik linii papilarnych, a także nowoczesną łączność dzięki Wi-Fi...
1;Apple MacBook Pro M5/16GB/512/Mac OS Gwiezdna Czerń 10R GPU;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;7499.00;1;4;1;1;lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_1.jpg,lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_2.jpg;Apple MacBook Pro M5/16GB/512/Mac OS Gwiezdna Czerń 10R GPU Odkryj moc i elegancję w jednym z najnowszych modeli laptopów Apple - MacBook Pro. Dzięki zaawansowanemu procesorowi Apple M5 oraz unikalnemu designowi, ten ultrabook jest idealnym narzędziem do pracy, nauki i zabawy. Jego ultralekka konstrukcja sprawia, że możesz zabrać go wszędzie, zapewniając przy tym najwyższą wydajność. Najważniejsze funkcje i zalety Zaawansowany procesor Apple M5 Innowacyjny procesor Apple M5 z 10 rdzeniami ARM zapewnia niezrównaną wydajność i efektywność energetyczną. Dzięki temu możesz płynnie pracować z wymag...
1;Lenovo ThinkPad E16 Ultra 5-225U/32GB/512/Win11P;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5799.00;1;3;1;1;lhttp://localhost:8080/import-images/lenovo-thinkpad-e16-ultra-5-225u-16gb-512-win11p/1353320_1.jpg,lhttp://localhost:8080/import-images/lenovo-thinkpad-e16-ultra-5-225u-16gb-512-win11p/1353320_2.jpg;Lenovo ThinkPad E16 Lenovo ThinkPad E16 to nowoczesny laptop biznesowy oparty na procesorze Intel Core Ultra, wyposażonym w zintegrowany układ NPU do obsługi sztucznej inteligencji. Zastosowany ekran z powłoką antyrefleksyjną oferuje większą przestrzeń roboczą, co sprawdzi się przy pracy z arkuszami kalkulacyjnymi, edytorami tekstu i aplikacjami biurowymi. Pamięć RAM DDR5 oraz dysk SSD M.2 PCIe zapewniają płynność działania i szybki dostęp do plików. Laptop oferuje szeroki zakres portów, w tym Thunderbolt 4, HDMI 2.1, RJ-45 i czytnik linii papilarnych, a także nowoczesną łączność dzięki Wi-Fi...
1;Lenovo ThinkBook 16 i5-13420H/32GB/512/Win11P;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3999.00;1;4;1;1;lhttp://localhost:8080/import-images/lenovo-thinkbook-16-i5-13420h-16gb-1tb-win11p/1369034_1.jpg,lhttp://localhost:8080/import-images/lenovo-thinkbook-16-i5-13420h-16gb-1tb-win11p/1369034_2.jpg;Lenovo ThinkBook 16 Lenovo ThinkBook 16 to narzędzie, które pozwoli Ci wygodnie pracować, uczyć się i tworzyć bez żadnych ograniczeń. Łączy w sobie solidną wydajność z nowoczesnym stylem, dzięki czemu z łatwością sprosta codziennym zadaniom. To laptop, na którym możesz polegać, niezależnie od tego, co planujesz zrobić w ciągu dnia. Pełna gotowość do działania Moc w zasięgu ręki Zastosowany procesor Intel Core 13. generacji zapewnia szybkie reakcje i płynne działanie nawet przy dużym obciążeniu. Możesz swobodnie przełączać się między aplikacjami, edytować filmy, analizować dane lub po prostu ci...
1;HP Pavilion 16 Ryzen 7-8840U/16GB/512/Win11;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;2999.00;1;7;1;1;lhttp://localhost:8080/import-images/hp-pavilion-16-ryzen-7-8840u-16gb-512-win11/1301242_1.jpg,lhttp://localhost:8080/import-images/hp-pavilion-16-ryzen-7-8840u-16gb-512-win11/1301242_2.jpg;"@media (min-width: 900px) {#new_content_desc .desc_section.emo_keys .keys_emo .emo_text { width: 35% !important;}} HP Pavilion 16 HP Pavilion 16 to urządzenie, które skupia w sobie niezrównaną moc obliczeniową, zapewniając użytkownikom doskonałą wydajność dzięki zaawansowanemu procesorowi AMD Ryzen 8000. Dzięki tej innowacyjnej jednostce centralnej, każde zadanie, od edycji grafiki po zaawansowane obliczenia, wykonuje się szybciej i sprawniej. Jest to doskonały wybór dla profesjonalistów, którzy oczekują maksymalnej efektywności i stabilności systemu podczas wielozadaniowej pracy. Czas na nową..."
1;ASUS Vivobook 16 X1605VA i5-13420H/16GB/512/Win11;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;2689.00;1;3;1;1;lhttp://localhost:8080/import-images/asus-vivobook-16-x1605va-i5-13420h-24gb-1tb-win11/1328455_1.jpg,lhttp://localhost:8080/import-images/asus-vivobook-16-x1605va-i5-13420h-24gb-1tb-win11/1328455_2.jpg;ASUS Vivobook 16 Vivobook 16 łączy w sobie moc i funkcjonalność, które dopasują się do Twojego stylu życia. Dzięki procesorom Intel Core 13. generacji i innowacyjnemu trybowi Dynamic Performance, z łatwością dostosujesz wydajność urządzenia do swoich potrzeb. Niezależnie od tego, czy grasz, pracujesz, czy wielozadaniowo przeskakujesz między aplikacjami, możesz liczyć na płynną i niezawodną pracę. Każdy dzień staje się prostszy i bardziej produktywny z laptopem, który nie zna ograniczeń. Kluczowe funkcje + Komfort jak w komputerze stacjonarnym Twoja ulubiona klawiatura Pełnowymiarowy odstęp mię...
